Year,Month,Day,Movement,UOM,Family,Material,Business_Unit,Client,Region,Representative,Item,Sales_Quantity,Gross_Revenue,Net_Revenue,COGS,EBIT,Inventory,Price
2010,5,17,Sales,kg,Family 14,Material 44,BU Bravo,Client 1086,SC,Representative 58,Item 0028,40,299.46,210.33,157.76,52.57,315.52,7.49
2010,5,17,Sales,kg,Family 14,Material 44,BU Bravo,Client 1238,SC,Representative 58,Item 0028,20,149.73,103.95,78.88,25.07,157.76,7.49
2010,5,17,Sales,kg,Family 14,Material 44,BU Bravo,Client 0114,SC,Representative 58,Item 0028,40,302.40,212.40,157.76,54.64,315.52,7.56
2010,5,17,Sales,kg,Family 14,Material 44,BU Bravo,Client 0762,SC,Representative 58,Item 0028,40,287.70,202.08,157.76,44.32,315.52,7.19
2010,5,17,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,880,5911.09,3822.01,2847.86,974.15,5695.72,6.72
2010,5,17,Sales,kg,Family 14,Material 44,BU Charlie,Client 1162,MS,Representative 24,Item 0026,220,1178.10,939.68,711.96,227.72,1423.92,5.36
2010,5,17,Sales,kg,Family 14,Material 44,BU Charlie,Client 0783,MT,Representative 24,Item 0026,1100,6699.00,5343.25,3559.82,1783.43,7119.64,6.09
2010,5,17,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,2200,12266.10,9199.58,7119.64,2079.94,14239.28,5.58
2010,5,17,Sales,kg,Family 14,Material 44,BU Charlie,Client 1074,GO,Representative 24,Item 0026,6600,40425.54,27084.75,21358.92,5725.83,42717.84,6.13
2010,5,17,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,22880,141741.60,98206.68,74044.26,24162.42,148088.52,6.20
2010,5,17,Sales,kg,Family 14,Material 44,BU Charlie,Client 0314,RS,Representative 17,Item 0026,660,4435.20,3326.40,2135.89,1190.51,4271.78,6.72
2010,5,24,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,880,5497.80,3861.55,2957.50,904.05,5915.00,6.25
2010,5,24,Sales,kg,Family 14,Material 44,BU Bravo,Client 0100,SC,Representative 07,Item 0026,440,2748.90,1930.77,1434.62,496.15,2869.24,6.25
2010,5,24,Sales,kg,Family 14,Material 44,BU Bravo,Client 1238,SC,Representative 58,Item 0028,20,149.73,103.95,78.88,25.07,157.76,7.49
2010,5,24,Sales,kg,Family 14,Material 44,BU Bravo,Client 0742,PR,Representative 58,Item 0028,40,299.46,207.91,157.76,50.15,315.52,7.49
2010,5,24,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,1760,10200.96,8136.49,5695.71,2440.78,11391.42,5.80
2010,5,24,Sales,kg,Family 14,Material 44,BU Charlie,Client 0119,PB,Representative 27,Item 0026,5500,28297.50,22570.59,17799.10,4771.49,35598.20,5.15
2010,5,24,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,440,2656.50,2118.87,1423.93,694.94,2847.86,6.04
2010,5,24,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,1760,8962.80,7148.90,5695.71,1453.19,11391.42,5.09
2010,5,24,Sales,kg,Family 14,Material 44,BU Charlie,Client 0783,MT,Representative 24,Item 0026,1100,6699.00,5343.25,3559.82,1783.43,7119.64,6.09
2010,5,24,Sales,kg,Family 14,Material 44,BU Charlie,Client 0663,PI,Representative 27,Item 0026,3300,17498.25,13956.94,10679.46,3277.48,21358.92,5.30
2010,5,24,Sales,kg,Family 14,Material 44,BU Charlie,Client 1287,RJ,Representative 35,Item 0026,220,1761.77,1134.78,711.96,422.82,1423.92,8.01
2010,5,24,Sales,kg,Family 14,Material 44,BU Charlie,Client 0454,SP,Representative 43,Item 0026,11440,70870.80,49103.34,37022.13,12081.21,74044.26,6.20
2010,5,24,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,16940,104943.30,72710.70,54821.23,17889.47,109642.46,6.20
2010,5,31,Sales,kg,Family 14,Material 44,BU Alpha,Client 1552,RS,Representative 17,Item 0026,220,1501.50,1054.63,739.38,315.25,1478.76,6.83
2010,5,31,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,440,2753.52,2065.15,1434.62,630.53,2869.24,6.26
2010,5,31,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2640,17269.56,12129.78,8607.72,3522.06,17215.44,6.54
2010,5,31,Sales,kg,Family 14,Material 44,BU Bravo,Client 1086,SC,Representative 58,Item 0028,40,299.46,210.33,157.76,52.57,315.52,7.49
2010,5,31,Sales,kg,Family 14,Material 44,BU Bravo,Client 1344,SC,Representative 58,Item 0028,40,332.71,218.89,157.76,61.13,315.52,8.32
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,4400,27971.22,18085.65,14239.28,3846.37,28478.56,6.36
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 0372,SP,Representative 43,Item 0026,440,2910.60,2016.63,1423.93,592.70,2847.86,6.62
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 0456,SP,Representative 43,Item 0026,440,3557.40,2464.77,1423.93,1040.84,2847.86,8.09
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,660,3825.36,3051.18,2135.89,915.29,4271.78,5.80
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 12,Item 0026,7700,46246.20,32042.02,24918.74,7123.28,49837.48,6.01
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 0120,PE,Representative 27,Item 0026,4400,25850.35,17319.50,14239.28,3080.22,28478.56,5.88
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 1247,PE,Representative 27,Item 0026,1760,9609.60,7664.80,5695.71,1969.09,11391.42,5.46
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 25,Item 0026,6600,38322.90,28742.17,21358.92,7383.25,42717.84,5.81
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,1760,8962.80,7148.90,5695.71,1453.19,11391.42,5.09
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 0783,MT,Representative 24,Item 0026,1100,6699.00,5343.25,3559.82,1783.43,7119.64,6.09
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 0663,PI,Representative 27,Item 0026,2640,13998.60,11165.55,8543.57,2621.98,17087.14,5.30
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 0032,CE,Representative 39,Item 0026,4400,23331.00,18609.25,14239.28,4369.97,28478.56,5.30
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 0454,SP,Representative 43,Item 0026,20240,125386.80,86875.13,65500.69,21374.44,131001.38,6.20
2010,5,31,Sales,kg,Family 14,Material 44,BU Charlie,Client 0996,RS,Representative 12,Item 0026,1100,6872.25,5154.18,3559.82,1594.36,7119.64,6.25
2010,6,7,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,440,2753.52,2065.14,1460.54,604.60,2921.08,6.26
2010,6,7,Sales,kg,Family 14,Material 44,BU Bravo,Client 0314,RS,Representative 17,Item 0026,660,4435.20,3326.40,2190.80,1135.60,4381.60,6.72
2010,6,7,Sales,kg,Family 14,Material 44,BU Charlie,Client 0472,RJ,Representative 35,Item 0026,1100,7796.25,5847.19,3559.82,2287.37,7119.64,7.09
2010,6,7,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,1100,6375.60,5085.30,3559.82,1525.48,7119.64,5.80
2010,6,7,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 12,Item 0026,2200,13213.20,9154.84,7119.64,2035.20,14239.28,6.01
2010,6,7,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,1760,8962.80,7148.91,5695.71,1453.20,11391.42,5.09
2010,6,7,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,2200,11526.90,8645.17,7119.64,1525.53,14239.28,5.24
2010,6,7,Sales,kg,Family 14,Material 44,BU Charlie,Client 0686,RN,Representative 27,Item 0026,2200,14025.19,9396.75,7119.64,2277.11,14239.28,6.38
2010,6,7,Sales,kg,Family 14,Material 44,BU Charlie,Client 1287,RJ,Representative 35,Item 0026,220,1761.78,1134.79,711.96,422.83,1423.92,8.01
2010,6,7,Sales,kg,Family 14,Material 44,BU Charlie,Client 1362,GO,Representative 24,Item 0026,440,2859.78,2281.02,1442.14,838.88,2884.28,6.50
2010,6,7,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,11440,70870.80,49103.34,37313.58,11789.76,74627.16,6.20
2010,6,14,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,660,4123.35,2896.16,2218.13,678.03,4436.26,6.25
2010,6,14,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,870,5541.48,4156.11,2887.87,1268.24,5775.74,6.37
2010,6,14,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2640,17269.56,12129.82,8763.22,3366.60,17526.44,6.54
2010,6,14,Sales,kg,Family 14,Material 44,BU Bravo,Client 1086,SC,Representative 58,Item 0028,40,299.46,210.34,158.98,51.36,317.96,7.49
2010,6,14,Sales,kg,Family 14,Material 44,BU Bravo,Client 1368,PR,Representative 49,Item 0028,60,440.37,305.74,238.46,67.28,476.92,7.34
2010,6,14,Sales,kg,Family 14,Material 44,BU Bravo,Client 0430,SC,Representative 58,Item 0028,40,299.46,207.91,158.97,48.94,317.94,7.49
2010,6,14,Sales,kg,Family 14,Material 44,BU Bravo,Client 0754,SC,Representative 58,Item 0028,20,158.97,111.66,79.49,32.17,158.98,7.95
2010,6,14,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 12,Item 0026,2200,13213.20,9154.87,7210.72,1944.15,14421.44,6.01
2010,6,14,Sales,kg,Family 14,Material 44,BU Charlie,Client 0094,ES,Representative 37,Item 0026,220,1677.52,1123.93,721.07,402.86,1442.14,7.63
2010,6,14,Sales,kg,Family 14,Material 44,BU Charlie,Client 1214,RO,Representative 11,Item 0026,220,1429.89,1140.51,721.07,419.44,1442.14,6.50
2010,6,14,Sales,kg,Family 14,Material 44,BU Charlie,Client 0783,MT,Representative 24,Item 0026,1100,6699.00,5343.25,3605.36,1737.89,7210.72,6.09
2010,6,21,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,220,1374.45,965.39,739.38,226.01,1478.76,6.25
2010,6,21,Sales,kg,Family 14,Material 44,BU Alpha,Client 1428,RS,Representative 57,Item 0028,20,150.15,105.47,80.80,24.67,161.60,7.51
2010,6,21,Sales,kg,Family 14,Material 44,BU Bravo,Client 0314,RS,Representative 17,Item 0026,660,4435.20,3326.40,2190.80,1135.60,4381.60,6.72
2010,6,21,Sales,kg,Family 14,Material 44,BU Bravo,Client 1086,SC,Representative 58,Item 0028,20,149.73,105.17,79.49,25.68,158.98,7.49
2010,6,21,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,2200,14480.68,9362.92,7210.72,2152.20,14421.44,6.58
2010,6,21,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,1760,10200.96,8136.48,5768.58,2367.90,11537.16,5.80
2010,6,21,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 12,Item 0026,8800,52182.90,36155.24,28842.88,7312.36,57685.76,5.93
2010,6,21,Sales,kg,Family 14,Material 44,BU Charlie,Client 0119,PB,Representative 27,Item 0026,13200,69300.00,55275.00,43264.32,12010.68,86528.64,5.25
2010,6,21,Sales,kg,Family 14,Material 44,BU Charlie,Client 0582,MG,Representative 29,Item 0026,440,2679.60,2009.70,1442.14,567.56,2884.28,6.09
2010,6,21,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,2200,12566.40,9424.79,7210.72,2214.07,14421.44,5.71
2010,6,21,Sales,kg,Family 14,Material 44,BU Charlie,Client 1287,RJ,Representative 35,Item 0026,220,1788.66,1152.10,721.07,431.03,1442.14,8.13
2010,6,21,Sales,kg,Family 14,Material 44,BU Charlie,Client 1070,SP,Representative 12,Item 0026,1100,6872.25,4761.49,3605.36,1156.13,7210.72,6.25
2010,6,21,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,21780,134927.10,93485.20,71386.12,22099.08,142772.24,6.20
2010,6,21,Sales,kg,Family 14,Material 44,BU Charlie,Client 0996,RS,Representative 12,Item 0026,880,5710.32,4282.74,2884.29,1398.45,5768.58,6.49
2010,6,28,Sales,kg,Family 14,Material 44,BU Alpha,Client 1323,RS,Representative 17,Item 0026,440,2864.40,2011.90,1478.75,533.15,2957.50,6.51
2010,6,28,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,660,4123.35,2896.16,2218.13,678.03,4436.26,6.25
2010,6,28,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,220,1316.70,987.53,730.27,257.26,1460.54,5.99
2010,6,28,Sales,kg,Family 14,Material 44,BU Bravo,Client 1222,SC,Representative 58,Item 0026,1100,7645.04,5029.75,3651.34,1378.41,7302.68,6.95
2010,6,28,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,1320,8634.78,6064.90,4381.61,1683.29,8763.22,6.54
2010,6,28,Sales,kg,Family 14,Material 44,BU Bravo,Client 1238,SC,Representative 58,Item 0028,40,299.46,207.90,158.97,48.93,317.94,7.49
2010,6,28,Sales,kg,Family 14,Material 44,BU Bravo,Client 0775,SC,Representative 58,Item 0028,20,141.96,98.56,79.49,19.07,158.98,7.10
2010,6,28,Sales,kg,Family 14,Material 44,BU Charlie,Client 0847,MG,Representative 29,Item 0026,660,4414.41,3310.81,2163.22,1147.59,4326.44,6.69
2010,6,28,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,1760,9406.32,7502.67,5768.58,1734.09,11537.16,5.34
2010,6,28,Sales,kg,Family 14,Material 44,BU Charlie,Client 0783,MT,Representative 24,Item 0026,1320,8038.80,6411.90,4326.43,2085.47,8652.86,6.09
2010,6,28,Sales,kg,Family 14,Material 44,BU Charlie,Client 1274,MG,Representative 29,Item 0026,660,3603.60,2702.70,2163.22,539.48,4326.44,5.46
2010,6,28,Sales,kg,Family 14,Material 44,BU Charlie,Client 0686,RN,Representative 27,Item 0026,1760,11770.15,7885.90,5768.58,2117.32,11537.16,6.69
2010,6,28,Sales,kg,Family 14,Material 44,BU Charlie,Client 0032,CE,Representative 39,Item 0026,5500,31185.00,24873.75,18026.80,6846.95,36053.60,5.67
2010,6,28,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,4400,27027.00,18725.83,14421.44,4304.39,28842.88,6.14
2010,6,28,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,11440,70870.80,49103.34,37495.74,11607.60,74991.48,6.20
2010,7,2,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,1100,6583.50,4937.63,3564.11,1373.52,7128.22,5.99
2010,7,2,Sales,kg,Family 14,Material 44,BU Bravo,Client 0019,SC,Representative 12,Item 0026,2200,12427.80,8729.03,7128.22,1600.81,14256.44,5.65
2010,7,2,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,1100,6941.55,4875.62,3564.11,1311.51,7128.22,6.31
2010,7,2,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,5500,34361.25,24134.67,17820.55,6314.12,35641.10,6.25
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 1203,EX,Representative 20,Item 0026,8800,33176.00,33176.00,27162.96,6013.04,54325.92,3.77
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,2200,14653.95,9474.96,6790.74,2684.22,13581.48,6.66
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 1162,MS,Representative 24,Item 0026,220,1178.10,939.68,679.07,260.61,1358.14,5.36
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0472,RJ,Representative 35,Item 0026,1100,7796.25,5847.19,3395.37,2451.82,6790.74,7.09
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,1980,11808.72,9418.86,6111.67,3307.19,12223.34,5.96
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 12,Item 0026,3300,18364.50,12723.95,10186.11,2537.84,20372.22,5.57
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0119,PB,Representative 27,Item 0026,17600,91641.18,71422.68,54325.92,17096.76,108651.84,5.21
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,440,2656.50,2118.87,1358.15,760.72,2716.30,6.04
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,5500,28875.00,23031.25,16976.85,6054.40,33953.70,5.25
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0570,DF,Representative 24,Item 0026,2200,11665.50,9304.61,6790.74,2513.87,13581.48,5.30
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0471,AL,Representative 27,Item 0026,6600,35758.80,28521.90,20372.22,8149.68,40744.44,5.42
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 1274,MG,Representative 29,Item 0026,660,3603.60,2702.70,2037.22,665.48,4074.44,5.46
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0582,MG,Representative 29,Item 0026,1100,6699.00,5024.25,3395.37,1628.88,6790.74,6.09
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,2200,12150.60,9112.94,6790.74,2322.20,13581.48,5.52
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0686,RN,Representative 27,Item 0026,2200,14712.69,9857.37,6790.74,3066.63,13581.48,6.69
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 1287,RJ,Representative 35,Item 0026,220,1560.05,1004.86,679.07,325.79,1358.14,7.09
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0032,CE,Representative 39,Item 0026,6600,37422.00,29848.50,20372.22,9476.28,40744.44,5.67
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,4400,27027.00,18725.85,13581.48,5144.37,27162.96,6.14
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,11440,70870.80,49103.34,35311.85,13791.49,70623.70,6.20
2010,7,2,Sales,kg,Family 14,Material 44,BU Charlie,Client 0683,AM,Representative 12,Item 0026,8800,45220.68,37439.60,27162.96,10276.64,54325.92,5.14
2010,7,5,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,220,1316.70,987.53,730.27,257.26,1460.54,5.99
2010,7,5,Sales,kg,Family 14,Material 44,BU Bravo,Client 0897,PR,Representative 49,Item 0026,440,2998.38,2248.78,1443.09,805.69,2886.18,6.81
2010,7,5,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2640,17269.56,12129.81,8763.22,3366.59,17526.44,6.54
2010,7,5,Sales,kg,Family 14,Material 44,BU Bravo,Client 1561,SC,Representative 58,Item 0028,20,144.69,101.62,79.49,22.13,158.98,7.23
2010,7,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,3300,21721.02,14044.39,10816.08,3228.31,21632.16,6.58
2010,7,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 12,Item 0026,5940,34927.20,24199.55,19468.94,4730.61,38937.88,5.88
2010,7,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0119,PB,Representative 27,Item 0026,4400,23100.00,18425.00,14421.44,4003.56,28842.88,5.25
2010,7,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,440,2656.50,2118.87,1442.14,676.73,2884.28,6.04
2010,7,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 25,Item 0026,6600,38322.90,28742.17,21632.16,7110.01,43264.32,5.81
2010,7,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,1760,9406.32,7502.67,5768.58,1734.09,11537.16,5.34
2010,7,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0582,MG,Representative 29,Item 0026,1100,6699.00,5024.25,3605.36,1418.89,7210.72,6.09
2010,7,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,2200,11896.50,8922.37,7210.72,1711.65,14421.44,5.41
2010,7,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 1074,GO,Representative 24,Item 0026,6600,40838.05,27361.12,21632.16,5728.96,43264.32,6.19
2010,7,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,4400,27027.00,18725.85,14421.44,4304.41,28842.88,6.14
2010,7,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,10780,66782.10,46270.46,33274.63,12995.83,66549.26,6.20
2010,7,12,Sales,kg,Family 14,Material 44,BU Alpha,Client 0942,RS,Representative 25,Item 0026,400,2881.20,2023.70,1315.40,708.30,2630.80,7.20
2010,7,12,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,440,2748.90,1930.77,1446.94,483.83,2893.88,6.25
2010,7,12,Sales,kg,Family 14,Material 44,BU Alpha,Client 0773,RS,Representative 57,Item 0026,220,1577.73,1095.39,723.47,371.92,1446.94,7.17
2010,7,12,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,880,5266.80,3950.08,2851.28,1098.80,5702.56,5.99
2010,7,12,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2200,13883.10,9751.23,7128.22,2623.01,14256.44,6.31
2010,7,12,Sales,kg,Family 14,Material 44,BU Bravo,Client 0314,RS,Representative 17,Item 0026,660,4435.20,3326.40,2138.47,1187.93,4276.94,6.72
2010,7,12,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 12,Item 0026,9240,54331.20,37643.76,28521.11,9122.65,57042.22,5.88
2010,7,12,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,2200,11550.00,9212.50,6790.74,2421.76,13581.48,5.25
2010,7,12,Sales,kg,Family 14,Material 44,BU Charlie,Client 1274,MG,Representative 29,Item 0026,660,3603.60,2702.70,2037.22,665.48,4074.44,5.46
2010,7,19,Sales,kg,Family 14,Material 44,BU Alpha,Client 1430,RS,Representative 17,Item 0026,220,1713.97,1127.64,723.47,404.17,1446.94,7.79
2010,7,19,Sales,kg,Family 14,Material 44,BU Alpha,Client 0942,RS,Representative 25,Item 0026,440,3169.32,2226.08,1446.94,779.14,2893.88,7.20
2010,7,19,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,440,2748.90,1930.78,1446.94,483.84,2893.88,6.25
2010,7,19,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,660,3950.10,2962.58,2138.47,824.11,4276.94,5.99
2010,7,19,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,1980,12494.79,8776.09,6415.40,2360.69,12830.80,6.31
2010,7,19,Sales,kg,Family 14,Material 44,BU Bravo,Client 0314,RS,Representative 17,Item 0026,660,4435.20,3326.40,2138.47,1187.93,4276.94,6.72
2010,7,19,Sales,kg,Family 14,Material 44,BU Bravo,Client 1086,SC,Representative 58,Item 0028,20,149.73,105.17,79.34,25.83,158.68,7.49
2010,7,19,Sales,kg,Family 14,Material 44,BU Bravo,Client 0240,PR,Representative 58,Item 0028,20,151.20,106.20,79.34,26.86,158.68,7.56
2010,7,19,Sales,kg,Family 14,Material 44,BU Bravo,Client 0764,SC,Representative 58,Item 0028,40,299.46,210.32,158.67,51.65,317.34,7.49
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0372,SP,Representative 43,Item 0026,440,3049.20,2112.66,1358.15,754.51,2716.30,6.93
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0456,SP,Representative 43,Item 0026,440,3557.40,2464.77,1358.15,1106.62,2716.30,8.09
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,2200,13120.80,10465.40,6790.74,3674.66,13581.48,5.96
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0492,AL,Representative 27,Item 0026,8800,47678.40,38029.20,27162.96,10866.24,54325.92,5.42
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 12,Item 0026,11000,63525.00,44013.72,33953.70,10060.02,67907.40,5.78
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 1297,SP,Representative 46,Item 0026,220,1617.00,1120.35,679.07,441.28,1358.14,7.35
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,2200,11550.00,9212.50,6790.74,2421.76,13581.48,5.25
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0045,MG,Representative 12,Item 0026,2200,12243.00,9182.25,6790.74,2391.51,13581.48,5.57
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 1274,MG,Representative 29,Item 0026,880,4804.80,3603.60,2716.30,887.30,5432.60,5.46
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0582,MG,Representative 29,Item 0026,1100,6699.00,5024.24,3395.37,1628.87,6790.74,6.09
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,2200,12150.60,9112.95,6790.74,2322.21,13581.48,5.52
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,4400,27027.00,18725.85,13581.48,5144.37,27162.96,6.14
2010,7,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,11440,70870.80,49103.34,35311.85,13791.49,70623.70,6.20
2010,7,26,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,220,1374.45,965.39,723.47,241.92,1446.94,6.25
2010,7,26,Sales,kg,Family 14,Material 44,BU Alpha,Client 0611,RS,Representative 17,Item 0026,440,3354.12,2355.87,1446.94,908.93,2893.88,7.62
2010,7,26,Sales,kg,Family 14,Material 44,BU Alpha,Client 0667,RS,Representative 57,Item 0026,220,1524.60,1070.86,723.47,347.39,1446.94,6.93
2010,7,26,Sales,kg,Family 14,Material 44,BU Alpha,Client 0866,RS,Representative 25,Item 0026,440,2573.34,1807.47,1446.94,360.53,2893.88,5.85
