Year,Month,Day,Movement,UOM,Family,Material,Client,Region,Representative,Item,Sales_Quantity,Gross_Revenue,Net_Revenue,COGS,EBIT,Inventory,Price,Business_Unit
2010.5922053215936,4.592205321593551,13.077946784064489,0,0,0,0,63,18,16,0,220.0,1488.3119201003356,1045.3589828533895,736.3537547117384,309.00522814165123,1472.7075094234767,6.7688307982390326,0
2011.0,8.134381796555976,8.537527186223906,0,0,0,0,151,18,20,0,660.0,4609.960756485379,3237.949298487999,2270.4375141566857,967.5117843313134,4540.875028313371,6.985460933960627,0
2010.0,7.888368071472723,10.897742784963718,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,721.1069409298825,244.28305907011745,1442.213881859765,6.25,0
2011.0,6.553923975830976,9.310784795166196,0,0,0,0,55,18,22,0,220.0,1599.4575682169896,1123.4181918290988,744.2815646796372,379.13662714946156,1488.5631293592744,7.2709508889184225,0
2010.298164196539,8.105507410383359,15.825701248455676,0,0,0,0,47,18,22,2,20.0,156.74379647002408,108.83127685624181,77.017195783745,31.81408107249682,154.03439156749,7.839953592027162,0
2010.2531375806066,8.253137580606477,18.53137580606478,0,0,0,0,64,18,9,0,220.0,1409.1,989.727468624194,725.7107435605413,264.01672506365253,1451.4214871210827,6.41,0
2010.3611311517525,6.916606544742747,20.472081937733076,0,0,0,0,138,18,11,0,220.0,1683.1221770173086,1133.4975472814242,730.2066325685979,403.2909147128263,1460.4132651371958,7.6491588508165576,0
2011.0,6.655112873511351,23.06932275893189,0,0,0,0,31,18,22,0,220.0,1707.3329820307786,1123.2758412745445,759.4,363.8758412745443,1518.8,7.763102257470227,0
2011.0,9.439565188856713,11.966956978292593,0,0,0,0,40,18,22,0,220.0,1660.7632314868529,1124.6980333935448,740.17,384.5280333935448,1480.34,7.549669569782926,0
2010.0,6.74686964776043,11.24060894328129,0,0,0,0,83,18,20,0,220.0,1577.1452688863267,1096.05573282639,723.273402093094,372.78233073329613,1446.546804186188,7.167468696477604,0
2010.5877172621738,9.175434524347368,23.587717262173683,0,0,0,0,136,18,22,0,1083.5086904869474,7413.949990452473,5207.418724491917,3602.3759552675365,1605.0427692243798,7204.751910535073,6.850440327152368,0
2010.4766044234589,6.429813270376627,16.04679115308225,0,0,0,0,61,18,22,2,40.0,338.795437907049,230.5241779368784,163.44341597166948,67.08076196520892,326.88683194333896,8.471196609840735,0
2010.3215927941012,8.321592794101143,16.96477838230343,0,0,0,0,130,18,6,0,220.0,1378.1643967718683,967.9981175601603,727.0360364937981,240.96208106636215,1454.0720729875961,6.266079639705057,0
2010.0,7.828845453903956,23.128365909572032,0,0,0,0,63,18,5,0,220.0,1408.1115824962953,989.0355404292153,720.8241202500528,268.2114201791624,1441.6482405001057,6.405293249982359,0
2010.6873098490141,8.687309849014197,20.250760603943213,0,0,0,0,65,18,16,0,220.0,1409.1,989.73,734.1163186769148,255.61368132308516,1468.2326373538297,6.41,0
2010.2570211579662,5.742978842033937,23.116597998644806,0,0,0,0,129,18,6,0,440.0,2863.2691069049492,2036.9210097279963,1482.5847556768538,554.3362540511425,2965.1695113537075,6.507429788420339,0
2010.0,6.478304557613626,23.391522788068126,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,731.7701744883673,233.61982551163277,1463.5403489767345,6.25,0
2010.2131579470706,6.786842052929318,17.721052317575904,0,0,0,0,103,18,11,0,440.0,3188.0310045938645,2239.2211874369077,1462.2553984970286,776.9657889398791,2924.5107969940573,7.242631589414136,0
2010.3095327929766,8.309532792976523,16.928598378929564,0,0,0,0,64,18,10,0,220.0,1409.1,989.73,726.8025548720254,262.9274451279745,1453.6051097440509,6.41,0
2010.7981832716662,8.798183271666275,16.981832716662748,0,0,0,0,66,18,18,0,220.0,1409.1,989.73,736.2628281394591,253.46717186054093,1472.5256562789182,6.41,0
2010.2204523123883,8.559095375223679,21.929596815072312,0,0,0,0,86,18,11,0,1255.9095375223678,8571.582593590161,6020.511345497851,3910.73159857632,2109.7797469215316,7821.46319715264,6.83,0
2011.0,10.0,23.686412916302515,0,0,0,0,51,18,22,0,220.0,1530.1513536385814,1074.7442770510572,738.63,336.1142770510574,1477.26,6.954255824707323,0
2011.0,10.0,7.228390939927767,0,0,0,0,45,18,22,0,220.0,1619.1694648473574,1159.8659491029653,739.7048769966079,420.1610721063573,1479.4097539932159,7.363351064230223,0
2011.0,2.354991055014981,6.911252236246255,0,0,0,0,47,18,22,2,20.0,154.0516610004819,112.99288389964353,78.03990393517685,34.952979964466685,156.0798078703537,7.7023611806147105,0
2010.0,4.045164026729741,19.105382729036062,0,0,0,0,75,18,9,0,220.0,1469.9946312139657,1032.4963796137079,721.1750773940934,311.3213022196144,1442.3501547881867,6.683763668894144,0
2010.0,7.0,14.010173698778132,0,0,0,0,83,18,22,0,220.0,1570.101390813137,1091.8678885120696,723.47,368.39788851206947,1446.94,7.135539879449517,0
2010.875029960346,9.62508988103771,10.249940079308193,0,0,0,0,37,18,22,0,220.0,1571.6660423748028,1102.3114869863361,736.7354541988439,365.57603278749224,1473.4709083976877,7.143749101189623,0
2010.1484170621918,8.296834124383597,23.1484170621918,0,0,0,0,115,18,22,0,1065.936682487672,7695.783033750851,5405.3717876057535,3505.664016241524,1899.7077713642288,7011.328032483048,7.2238454971369706,0
2010.0,6.5728171420144506,16.475727619328516,0,0,0,0,95,18,22,2,40.0,339.2073905080667,230.1,160.84446402009536,69.25553597990464,321.6889280401907,8.478349809369316,0
2011.0,2.2589513885753965,8.42423263716468,0,0,0,0,70,18,20,0,440.0,2904.6182229239084,2040.1572189634212,1374.8019207181114,665.35529824531,2749.603841436223,6.605757673628354,0
2010.0,7.810381860771716,10.137708835369706,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,722.5706044227346,242.8193955772654,1445.1412088454692,6.25,0
2010.9314678889848,7.794403666954147,9.09651377624455,0,0,0,0,160,18,20,0,675.0770644233626,4766.225119991404,3347.7057390415816,2324.744548333793,1022.9611907077888,4649.489096667586,7.079006421196397,0
2010.0681462792843,8.795561162147104,19.045952090019817,0,0,0,0,47,18,22,2,20.0,154.08708952573366,106.98653315986007,75.53818057579804,31.448352584062036,151.07636115159607,7.70884337919205,0
2011.0,7.561825134412741,18.471786895142667,0,0,0,0,80,18,13,0,660.0,4258.901311701732,2914.482727727756,2227.6908743279364,686.7918533998195,4455.381748655873,6.4574068313158595,0
2010.8730202799181,8.365101399591179,10.857182519264121,0,0,0,0,153,18,8,0,440.0,2708.5664630677775,1902.4492221194523,1475.507151853688,426.9420702657644,2951.014303707376,6.153967769208994,0
2010.1604083419636,8.160408341963526,10.60408341963527,0,0,0,0,63,18,7,0,220.0,1409.1,989.73,723.9155055004138,265.81449449958615,1447.8310110008276,6.41,0
2011.0,7.229909262547775,25.66294013770702,0,0,0,0,139,18,22,0,660.0,4552.298135683682,3247.427672408751,2268.5150933684754,978.9125790402754,4537.030186736951,6.898704902264969,0
2011.0,9.29941920010218,21.20929279836512,0,0,0,0,67,18,22,0,220.0,1409.1,989.722994192001,739.7088944318426,250.0140997601584,1479.4177888636852,6.41,0
2011.0,7.0158939759158265,12.225430361465321,0,0,0,0,71,18,14,0,440.0,2876.6754749687757,2080.467065811874,1487.0538359710442,593.4132298408296,2974.1076719420885,6.536286091566485,0
2011.0,4.945245032573315,6.263688741856671,0,0,0,0,47,18,22,2,20.0,161.72528840899844,114.03546112561075,80.52007211868894,33.51538900692181,161.0401442373779,8.084423642304564,0
2010.9573815517483,2.4261844825161862,7.255710689509712,0,0,0,0,47,18,22,2,20.0,153.32603112912489,112.85,77.58791348109824,35.262086518901754,155.17582696219648,7.666195010335615,0
2011.0,2.5179412236501246,9.848676730075685,0,0,0,0,74,18,18,0,440.0,2898.635557733682,2035.9538139401584,1383.9351972520217,652.0186166881368,2767.8703945040434,6.591513232699243,0
2010.8992535029377,3.4029859882497933,6.216422935373863,0,0,0,0,66,18,20,0,440.0,3237.7925668599987,2274.154834188065,1427.282318425785,846.8725157622795,2854.56463685157,7.35921648414811,0
2010.7049185036442,7.295081496355865,14.54097795627038,0,0,0,0,85,18,12,0,1088.1967401457655,8014.529657505555,5629.256498316658,3701.299004960262,1927.9574933563956,7402.598009920524,7.364098370072883,0
2010.0473005580018,8.094601116003382,22.385092745978017,0,0,0,0,63,18,5,0,220.0,1409.1,989.73,721.6528959435901,268.0771040564099,1443.3057918871802,6.41,0
2010.0,7.332183160459556,27.328732641838226,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,722.5863927931775,242.80360720682242,1445.172785586355,6.25,0
2010.3464985422786,7.653501457721511,16.416527696708705,0,0,0,0,79,18,22,0,1073.8599416911395,7692.767663264049,5403.251745276084,3585.2520627128074,1817.9996825632768,7170.504125425615,7.169820758015185,0
2010.1611923232408,7.355230707037034,13.74330747462962,0,0,0,0,79,18,22,2,43.22384646481483,372.06674869207507,261.03119490666586,171.73971660672225,89.29147829994359,343.4794332134445,8.643284606055555,0
2011.0,9.0,22.677602374993576,0,0,0,0,67,18,22,0,220.0,1409.1,989.7247462823215,740.17,249.55474628232145,1480.34,6.41,0
2011.0,9.052438111659171,18.160990213453253,0,0,0,0,126,18,9,0,220.0,1386.0,973.5,740.17,233.33,1480.34,6.3,0
2011.0,9.176292678627222,3.988448785647333,0,0,0,0,54,18,22,0,220.0,1635.5333666103093,1148.769188861289,741.2671781520685,407.5020107092204,1482.534356304137,7.438583609644308,0
2011.0,7.0,10.494390478626912,0,0,0,0,67,18,22,0,220.0,1612.38,1132.4985554013674,759.3721668979488,373.12638850341875,1518.7443337958975,7.33,0
2010.876200181565,5.0,9.990398547479924,0,0,0,0,58,18,22,0,220.0,1505.7896637087724,1056.0932178393764,745.9076913526594,310.1855264867171,1491.8153827053188,6.848569972765248,0
2011.0,5.850680612609719,14.493193873902811,0,0,0,0,108,18,22,0,440.0,3263.998555697431,2292.573920926941,1515.0390969887562,777.5348239381847,3030.0781939775125,7.416425132612932,0
2010.3838492306386,6.232301538723026,19.47456307914572,0,0,0,0,62,18,22,0,220.0,1515.7330827722508,1064.6262884944308,732.4367180277151,332.1895704667159,1464.8734360554301,6.8916150769361515,0
2010.4284521572188,3.5715478427812033,10.712138829938343,0,0,0,0,61,18,12,0,220.0,1570.8,1103.2885690431444,717.4553114479183,385.83325759522603,1434.9106228958367,7.14,0
2010.0,8.938453460780604,13.400052504926077,0,0,0,0,132,18,5,0,220.0,1374.45,965.3803077326961,668.9897654847612,296.39054224793495,1337.9795309695223,6.25,0
2010.0,7.697355583780491,14.144955075731664,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,721.6150341471439,243.7749658528561,1443.2300682942878,6.25,0
2010.525672920233,8.051345840465995,22.67971044163098,0,0,0,0,103,18,13,0,220.0,1675.1385413823884,1140.4348788784712,732.248737767891,408.1861411105801,1464.497475535782,7.616527936323111,0
2010.0,6.5204649209545344,19.698837697613662,0,0,0,0,63,18,5,0,220.0,1400.5556849185123,983.726786416773,720.9320616440212,262.7947247727518,1441.8641232880425,6.36931278532625,0
2010.4321125680447,4.0,2.567887431955442,0,0,0,0,63,18,12,0,220.0,1588.7672405792928,1115.9020081125816,719.8263777931445,396.075630319437,1439.652755586289,7.222101387928466,0
2011.0,8.159695104970059,8.159695104970059,0,0,0,0,47,18,22,0,220.0,1589.9299693838364,1116.7342257337186,742.4026250348114,374.3316006989072,1484.8052500696228,7.227414482513922,0
2010.308926289996,6.926778869987768,20.382147420008156,0,0,0,0,130,18,6,0,220.0,1378.018098649453,967.8953922118669,739.6240517690968,228.27134044277014,1479.2481035381936,6.265446314499796,0
2011.0,5.58136082336445,17.186391766355502,0,0,0,0,92,18,22,0,440.0,3234.6585294165684,2128.115158718176,1508.273783882915,619.8413748352614,3016.54756776583,7.35394969057009,0
2010.5858122231969,7.414187776803145,15.97025332163774,0,0,0,0,89,18,14,0,1083.4324889278741,7976.761055975723,5602.727956472635,3662.7228628489975,1940.005093623638,7325.445725697995,7.361716244463937,0
2010.0,11.0,29.0,0,0,0,0,42,18,22,0,220.0,1563.882338438175,1098.4426636132987,667.26,431.1826636132987,1334.52,7.110053413152273,0
2010.0,6.446822299726196,21.7589709645675,0,0,0,0,65,18,18,0,220.0,1533.1189365842165,1076.838007014292,723.040365319454,353.7976416948382,1446.080730638908,6.968722439019166,0
2011.0,6.04377483421728,26.737350994696317,0,0,0,0,31,18,22,0,220.0,1704.3160288068623,1121.2920493370352,759.4,361.8920493370351,1518.8,7.750875496684346,0
2011.0,5.823732498293624,8.996547529008389,0,0,0,0,156,18,22,0,440.0,3303.3,2320.17,1493.67,826.5,2987.34,7.51,0
2011.0,8.693650370137252,18.23412592534313,0,0,0,0,33,18,22,0,220.0,1672.0232193517913,1105.5355864239234,740.6800721337214,364.85551429020194,1481.3601442674428,7.597789651834951,0
2010.0797360233992,8.0,15.920263976600733,0,0,0,0,82,18,22,2,40.0,349.847643631589,230.17096506082535,159.47505899886826,70.69590606195707,318.9501179977365,8.743189440935971,0
2010.1417648545732,6.567059418293043,26.440586599694132,0,0,0,0,137,18,7,0,440.0,2869.6396290250277,2015.5802156247219,1478.5387703666859,537.041445258036,2957.0775407333717,6.52134118836586,0
2010.2910461068252,6.9626772522231155,16.2164006112715,0,0,0,0,47,18,22,2,20.0,153.21268616795243,108.30560554474997,75.8567198777457,32.44888566700428,151.7134397554914,7.664179077863495,0
2011.0,6.30696961251283,26.897676795829057,0,0,0,0,33,18,22,0,220.0,1697.5513149330595,1124.3046243845902,757.4323247837928,366.8722996007974,1514.8646495675855,7.7203262707904265,0
2010.4924119735845,7.477235920753134,23.46205986792189,0,0,0,0,129,18,6,0,220.0,1380.1373582948995,969.3834611057692,739.7690054591317,229.61445564663765,1479.5380109182634,6.274620598679219,0
2010.0,7.0104473182831875,23.74216451128761,0,0,0,0,63,18,5,0,220.0,1403.3853332630854,985.7148899939341,720.8916380962415,264.8232518976924,1441.783276192483,6.382787301252788,0
2010.6931771511008,4.227291395596277,10.750102675779525,0,0,0,0,71,18,7,0,440.0,3277.2605174859286,2301.9061587867923,1431.7871474769336,870.1190113098589,2863.574294953867,7.446705712224768,0
2010.2455943736256,6.736783120876593,22.227971868127657,0,0,0,0,130,18,5,0,220.0,1377.286615015375,967.381770370103,739.5740195551641,227.80775081493888,1479.1480391103282,6.262279718681277,0
2010.0,5.229042070631212,30.42739482342197,0,0,0,0,157,18,6,0,220.0,1504.1454359157906,1056.4886764031723,737.5579703281287,318.9307060750436,1475.1159406562574,6.8414521035315605,0
2011.0,8.75657583962262,5.6694164410377965,0,0,0,0,157,18,22,0,660.0,4674.4440877931565,3295.089465522239,2275.896335848844,1019.1931296733951,4551.792671697688,7.082795322311315,0
2010.329003954834,7.658007909668158,26.0,0,0,0,0,130,18,6,0,220.0,1378.2499956783336,968.0582220737044,728.9643660457291,239.09385602797525,1457.9287320914582,6.266450197741704,0
2011.0,4.631909438886434,5.087939625924289,0,0,0,0,119,18,16,0,440.0,3275.910826966506,2300.9483276163546,1462.3908894710735,838.5574381452809,2924.781778942147,7.4461557738147,0
2010.3259656230687,6.348068753862712,25.02210313079407,0,0,0,0,91,18,10,0,440.0,3337.5544270356513,2344.2330272564495,1462.1723735659978,882.0606536904517,2924.3447471319955,7.5841437814624495,0
2011.0,6.482905934429083,20.731837909818232,0,0,0,0,118,18,22,0,660.0,4773.168943478046,3218.0071884011695,2254.472681167158,963.5345072340117,4508.945362334316,7.234391027458909,0
2010.6113790101144,8.611379010114371,24.83413703034311,0,0,0,0,65,18,15,0,220.0,1409.1,989.7238862098989,732.6462976358142,257.07758857408464,1465.2925952716284,6.41,0
2011.0,9.387479670889547,17.087967569540393,0,0,0,0,52,18,22,0,220.0,1640.1,1151.98,740.17,411.81,1480.34,7.46,0
2010.8340096007573,7.165990399242709,12.991884790912513,0,0,0,0,81,18,11,0,1093.3603840302917,8055.464444400137,5658.008958376671,3743.109029493271,1914.8999288834,7486.218058986542,7.366680192015146,0
2010.5459842416046,5.0,27.27590544962728,0,0,0,0,110,18,14,0,759.8834668469998,5121.7096748555405,3480.62771431734,2566.02929876954,914.5984155477998,5132.05859753908,6.817823611268729,0
2010.3217697196942,8.425842242445913,6.712921121222957,0,0,0,0,47,18,22,2,20.0,160.65,111.54321769719695,76.11212663953424,35.431091057662705,152.22425327906848,8.03,0
2010.6845141381164,9.369028276232937,11.892915171301187,0,0,0,0,65,18,16,0,220.0,1409.1,989.73,733.0080419412354,256.7219580587645,1466.0160838824709,6.41,0
2011.0,3.4367209415622773,12.702302110316735,0,0,0,0,64,18,22,0,220.0,1588.9588567501596,1116.0478842842028,714.9681684350862,401.0797158491166,1429.9363368701725,7.222976978896832,0
2011.0,9.297209603617576,19.31473069078384,0,0,0,0,125,18,22,0,1100.0,7233.328033808242,5080.552576294084,3717.46591825345,1363.0866580406337,7434.9318365069,6.577306943602067,0
2010.0,7.559911182305353,16.14669627256488,0,0,0,0,90,18,22,2,40.0,346.4921445254135,230.1,159.617177096667,70.48282290333299,319.234354193334,8.659317050089316,0
2011.0,9.10591333533527,18.039422235568466,0,0,0,0,116,18,22,0,1100.0,7256.159243427735,5096.588304809962,3724.0873197529286,1372.5009850570336,7448.174639505857,6.598349533113121,0
2010.0,6.6876303503071135,24.438151751535568,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,728.4398011266138,236.95019887338617,1456.8796022532276,6.25,0
2011.0,2.014589746920918,21.0,0,0,0,0,66,18,22,0,220.0,1557.142213892324,1093.6922500324788,702.7154597768016,390.97679025567743,1405.4309195536032,7.080875384815255,0
2011.0,4.347005314897247,14.876952165924774,0,0,0,0,89,18,9,0,440.0,2862.873176614452,2045.6809674052472,1456.142395447145,589.5385719581022,2912.28479089429,6.506529946851027,0
2010.0,5.614611603141099,7.843834809423297,0,0,0,0,132,18,5,0,440.0,2748.9,1930.77,1444.7880300235458,485.98196997645414,2889.5760600470917,6.25,0
2011.0,4.623755535240525,19.386200182835275,0,0,0,0,123,18,22,0,220.0,1615.5131292960841,1134.7022097277543,736.0204965274603,398.6817132002941,1472.0409930549206,7.343563330286079,0
2011.0,5.883961794941285,6.348114615176145,0,0,0,0,67,18,22,0,220.0,1612.38,1132.4988396179494,746.83,385.6688396179494,1493.66,7.33,0
2011.0,2.9083864601139333,4.2748406196582,0,0,0,0,94,18,10,0,440.0,2868.6325455427364,2014.8737755047018,1419.6372395953688,595.236535909333,2839.2744791907376,6.520077489387467,0
2011.0,3.6546123594116806,4.436408239607787,0,0,0,0,93,18,11,0,440.0,3256.345339435422,2287.2173036497343,1440.0466205773491,847.1706830723851,2880.0932411546983,7.400548576772545,0
2010.0,8.194608923202807,15.854043307597895,0,0,0,0,86,18,22,2,39.02695538398596,340.5403496778953,224.39552593861768,154.98321261274103,69.41231332587665,309.96642522548206,8.705456916131501,0
2010.0,11.40444960022488,19.697659194827793,0,0,0,0,67,18,22,0,220.0,1547.7,1087.08,667.26,419.82,1334.52,7.04,0
2010.0,6.534134602320917,19.453846362865328,0,0,0,0,139,18,5,0,440.0,2802.707453431934,1968.565659713704,1461.7591783001717,506.80648141353237,2923.5183566003434,6.371125003396561,0
2010.1811941427343,8.0,15.818805857265648,0,0,0,0,74,18,22,2,40.0,349.98461209269135,230.26126278703356,159.9904662450905,70.27079654194307,319.980932490181,8.747247765709375,0
2010.9574053178812,1.2555680927124415,23.48886381457512,0,0,0,0,61,18,21,0,400.0,3042.0440934040516,2136.6738275099883,1244.6668951149325,892.0069323950561,2489.333790229865,7.602110233510129,0
2011.0,7.0,4.864550015343117,0,0,0,0,31,18,20,0,1100.0,7581.67839131644,5325.222724210378,3796.9664142140446,1528.2563099963336,7593.932828428089,6.896693858326469,0
2011.0,6.372279732343811,23.274455946468763,0,0,0,0,60,18,22,0,1100.0,7409.23104836686,5204.099818582035,3722.909072516387,1481.1907460656491,7445.818145032774,6.739429537665308,0
2010.5473446635513,6.621242691590719,21.45265533644884,0,0,0,0,64,18,22,0,220.0,1560.3436617280317,1095.9534038894353,692.0437663655965,403.9096375238388,1384.087532731193,7.094734466355116,0
2011.0,3.5579271377268,11.810979928175197,0,0,0,0,97,18,9,0,440.0,2864.4,2011.9,1431.284149771522,580.615850228478,2862.568299543044,6.51,0
2010.0,6.0,17.644133046715524,0,0,0,0,132,18,5,0,660.0,4123.35,2896.16,2218.13,678.03,4436.26,6.25,0
2011.0,8.174140664373166,16.915547308104816,0,0,0,0,34,18,22,0,220.0,1701.1062291227543,1131.8785837708429,756.051275024104,375.8273087467388,1512.102550048208,7.732533580756855,0
2010.0,10.93310983985924,8.401340960844564,0,0,0,0,47,18,22,2,20.0,160.40417866148272,111.36943009164106,74.79070242562253,36.57872766601854,149.58140485124505,8.017959771174663,0
2010.264175224546,4.264175224546184,16.358247754538155,0,0,0,0,70,18,12,0,220.0,1477.7034267618237,1037.9094193494439,727.9266615185915,309.98275783085234,1455.853323037183,6.719626283681928,0
2011.0,4.600083927861176,19.599244649249414,0,0,0,0,163,18,22,0,220.0,1580.0380612664069,1109.7866386900916,735.3404112474516,374.4462274426401,1470.6808224949032,7.183990767935271,0
2010.2181692398694,6.127323040522336,21.200276722872847,0,0,0,0,63,18,5,0,440.0,3329.929394683279,2338.885524676166,1442.1708204164545,896.7147042597114,2884.341640832909,7.5654576900326465,0
2010.6987428761195,7.7949715044778305,10.723885353730305,0,0,0,0,153,18,16,0,726.2765672537193,4949.007345095778,3476.0884923887015,2482.8369768232915,993.2515155654099,4965.673953646583,6.871881159746317,0
2010.4225939778405,5.845187955680904,20.380751822723617,0,0,0,0,73,18,22,0,220.0,1521.5071186678283,1061.4911316636985,747.8276536170306,313.663478046668,1495.6553072340612,6.9166109033239325,0
2011.0,3.729558451479726,6.567610387130069,0,0,0,0,47,18,22,2,20.0,158.1238169125087,113.54614727672059,79.35605221729185,34.19009505942875,158.7121044345837,7.90510987159326,0
2011.0,7.659547526729956,17.063650178199712,0,0,0,0,58,18,22,0,220.0,1627.7142191469848,1143.2759952735664,743.1458044906595,400.13019078290705,1486.291608981319,7.401913726158298,0
2011.0,6.972481558980009,4.440295056319847,0,0,0,0,67,18,22,0,220.0,1612.38,1132.4805503688203,759.4,373.0805503688204,1518.8,7.33,0
2010.8116122185509,2.941938907245781,19.304509966957593,0,0,0,0,70,18,22,0,220.0,1560.856581976328,1093.8966335178663,706.5073046322874,387.3893288855791,1413.0146092645748,7.096954900330424,0
2010.0,4.162315532397114,3.4869465971913414,0,0,0,0,61,18,5,0,220.0,1571.1749488798373,1102.8531101497956,721.266065063495,381.58704508630046,1442.53213012699,7.141623155323971,0
2011.0,2.7299164157982014,4.810250752605397,0,0,0,0,88,18,12,0,440.0,2876.8778615901233,2020.6669131431904,1409.034334262571,611.6325788806193,2818.068668525142,6.539709194262198,0
2011.0,2.3352325536761063,5.99430233897168,0,0,0,0,47,18,22,2,20.0,155.56452903562223,112.41419768022105,78.10898371548485,34.30521396473621,156.2179674309697,7.77738837039692,0
2010.2209584916557,6.337124525033117,14.87246039152316,0,0,0,0,103,18,22,0,220.0,1581.3028988100716,1100.7217284036503,722.2834528998093,378.43827550384106,1444.5669057996186,7.1876766793324505,0
2010.0,5.0,27.892559456242005,0,0,0,0,150,18,8,0,220.0,1509.1909153458012,1057.269104861806,739.38,317.8891048618059,1478.76,6.863294005825979,0
2010.0,5.756730178779754,16.468264703978114,0,0,0,0,64,18,14,0,220.0,1543.7463552467916,1084.2956025346534,722.5043937721856,361.7912087624678,1445.0087875443712,7.0170288874854165,0
2010.6924004040677,8.077201212203015,12.615199191864658,0,0,0,0,91,18,7,0,660.0,4003.391629995276,2811.908718833046,2219.7709889576404,592.1377298754054,4439.541977915281,6.069975894942406,0
2011.0,3.0,4.0,0,0,0,0,41,18,17,0,440.0,3243.24,2277.999786660031,1425.0732622200103,852.9265244400208,2850.1465244400206,7.37,0
2010.838423080077,8.353692320307804,8.069961478537934,0,0,0,0,157,18,19,0,695.5469223830708,4839.302512907562,3399.03390787555,2387.9508174729267,1011.0830904026236,4775.901634945853,6.996196541268486,0
2011.0,6.821577646599925,10.107888232999624,0,0,0,0,67,18,22,0,220.0,1612.38,1132.5,757.1325836883631,375.36741631163693,1514.2651673767261,7.33,0
2010.1801263553357,7.099368223321437,19.57759924862146,0,0,0,0,38,18,5,0,440.0,2940.15632476698,2065.1097995387127,1438.6407100827473,626.4690894559649,2877.2814201654946,6.6821734653795,0
2011.0,3.2954436909886375,10.204317510761394,0,0,0,0,146,18,22,0,220.0,1606.9202005905302,1128.6651408909675,718.1,410.5651408909675,1436.2,7.306364504720909,0
2011.0,3.7892531367506415,24.842987452997434,0,0,0,0,89,18,11,0,643.1570125470025,4716.644432838155,3312.8896302729067,2105.2462048326224,1207.6434254402845,4210.492409665245,7.33369435570947,0
2010.0,6.0,21.431887866950564,0,0,0,0,132,18,5,0,660.0,4123.35,2896.16,2218.13,678.03,4436.26,6.25,0
2011.0,5.898867874392575,6.747169685981438,0,0,0,0,55,18,22,0,220.0,1599.2208456304595,1146.9213958453836,724.5972929102132,422.3241029351703,1449.1945858204265,7.269869183977568,0
2010.2757904072148,5.172628778355326,21.38103022684261,0,0,0,0,134,18,6,0,440.0,2864.4,2011.9,1463.9483288447768,547.9516711552233,2927.8966576895536,6.51,0
2011.0,6.0,24.34190802292919,0,0,0,0,44,18,22,0,220.0,1669.2714005518665,1125.4599062771076,759.4,366.0599062771077,1518.8,7.5905144813757515,0
2011.0,2.4975846836639963,6.875603829084001,0,0,0,0,47,18,22,2,20.0,154.47409462535458,113.05027783517475,78.17643733460828,34.87384050056648,156.35287466921656,7.723393740840439,0
2010.210946875391,8.421893750782106,14.734318747653685,0,0,0,0,63,18,8,0,220.0,1409.1,989.73,724.5690733194685,265.1609266805315,1449.138146638937,6.41,0
2010.0,8.83052087843458,13.508437364696258,0,0,0,0,132,18,5,0,220.0,1374.45,965.3816947912156,676.3356069598282,289.04608783138747,1352.6712139196563,6.25,0
2011.0,9.363579769303374,13.182723691145997,0,0,0,0,126,18,9,0,220.0,1386.0,973.5,740.17,233.33,1480.34,6.3,0
2011.0,4.584529416278574,19.739235253492833,0,0,0,0,163,18,22,0,220.0,1580.397370483965,1110.0389328679614,734.8935301296834,375.1454027382781,1469.7870602593669,7.185701764209357,0
2010.0,6.702711075619186,21.702711075619188,0,0,0,0,67,18,6,0,220.0,1428.5787931995778,1003.4099117075957,720.9170263362614,282.49288537133424,1441.8340526725228,6.497567002395705,0
2010.0,8.0,21.160798083526448,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,720.81,244.58,1441.62,6.25,0
2011.0,5.878317477871651,8.06860287618193,0,0,0,0,156,18,22,0,440.0,3303.3,2320.17,1493.67,826.5,2987.34,7.51,0
2011.0,4.724764554136584,28.344952910827317,0,0,0,0,106,18,13,0,646.8990582165463,4715.70143732943,3312.225417166563,2143.669529767498,1168.555887399065,4287.339059534996,7.290660830509717,0
2011.0,6.0,12.308965508556156,0,0,0,0,105,18,22,0,440.0,3261.6608276435295,2290.9324512717767,1516.3101733678473,774.6222779039297,3032.6203467356945,7.410859113436975,0
2010.9089056140103,3.3643775439584735,6.004076491771604,0,0,0,0,66,18,20,0,440.0,3236.5439697716174,2273.2777468548766,1427.071323277733,846.2064235771435,2854.142646555466,7.356417371936989,0
2010.0,8.0,19.532192482187806,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,720.81,244.58,1441.62,6.25,0
2011.0,3.4533346646391903,13.520027957422998,0,0,0,0,150,18,22,0,220.0,1604.0023753974679,1126.6157160529833,718.1,408.5157160529833,1436.2,7.293733226828865,0
2010.0,6.982880505530125,25.422962274885563,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,730.2539545061528,235.1360454938472,1460.5079090123056,6.25,0
